Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
mylife.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
songlyrics.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
balkanchronicle.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0
mp3bear.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
trails.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
ufdc.ufl.edu,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
facebook.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
disneychannelmedianet.com,0,0,1,4,0,0,1,0,0,1,1,1,1,1,1,0
jgrub.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
beamerball.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
ciaj-icaj.ca,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
linkedin.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
f1tickets.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
tools.ietf.org,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
manta.com,0,0,0,4,0,0,1,0,0,1,1,1,1,1,1,0
people.famouswhy.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
b-westerns.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
zillahwashington.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
blog.cognac-expert.com,0,0,1,2,0,0,1,0,0,1,1,1,1,1,1,0
perfect-mfg.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
arimsoft.ru,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
theborgias.wetpaint.com,0,0,1,4,0,0,1,0,0,1,1,1,1,1,1,0
en.wikipedia.org,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
tankvsferrozzo2.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
britishcolumbia.com,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,0
lestervillemissouri.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
adventuresinautism.blogspot.com,0,0,1,4,0,0,1,0,0,1,1,1,1,1,1,0
en.wikipedia.org,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
thestar.com,0,0,0,5,0,0,0,0,0,1,1,1,1,1,1,0
baseball-almanac.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
checkorphan.org,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,0
matkurja.com,0,0,0,5,0,0,1,0,0,1,1,1,1,1,1,0
eventful.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
tools.ietf.org,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
bakerforjudge2010.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
os2.mensys.nl,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
hockeysfuture.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
en.wikipedia.org,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
bleacherreport.com,0,0,1,3,0,0,1,0,0,1,1,1,1,1,1,0
moneycentral.msn.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
fit.vutbr.cz,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
huffingtonpost.com,0,0,1,5,0,0,1,0,0,1,1,1,1,1,1,0
biography.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
mylife.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
manta.com,0,0,0,4,0,0,1,0,0,1,1,1,1,1,1,0
blogs.wsj.com,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,0
facebook.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
montreal.mrmovietimes.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
sportsmemorabilia.com,0,0,1,4,0,0,1,0,0,1,1,1,1,1,1,0
winguides.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
robawi.de,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
myspace.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
freshfiction.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
findagrave.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
ibm.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
en.wikipedia.org,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
fanpop.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
onlinebooks.library.upenn.edu,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
nydailynews.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
squashcanadaevents.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
bestofvegas.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
libdemvoice.org,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0
sbnation.com,0,0,0,5,0,0,0,0,0,1,1,1,1,1,1,0
macon.ucg.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
searchforancestors.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
ctia.org,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
naiyum.blog.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,0
goal.com,0,0,0,6,0,0,0,0,0,1,1,1,1,1,1,0
blogs.forrester.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
metacafe.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
youtube.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
facebook.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
listingsca.com,0,0,1,5,0,0,1,0,0,1,1,1,1,1,1,0
en.wikipedia.org,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
myspace.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
factoring.org,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
healpth.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
facebook.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
genforum.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
bonsoundpromo.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
en.wikipedia.org,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
icollector.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0
a1vbcode.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
yellowpages.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
reggaemax.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0
myspace.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
kingdomofpets.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
linkedin.com,0,0,0,6,0,0,0,0,0,1,1,1,1,1,1,0
wired.com,0,0,0,7,0,0,0,0,0,1,1,1,1,1,1,0
123people.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
platinum-celebs.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
gamecabinet.com,0,0,0,4,0,0,1,0,0,1,1,1,1,1,1,0
nhl.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
benschilibowl.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
123people.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
spoke.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
ecmrecords.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
en.wikipedia.org,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
leopardfilms.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
wordsdeals.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
forums.redflagdeals.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0
rpg.net,0,0,0,5,0,0,0,0,0,1,1,1,1,1,1,0
clinicbook.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
internships.about.com,0,0,1,6,0,0,1,0,0,1,1,1,1,1,1,0
ps2.ign.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
planet-source-code.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
myspace.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
lead411.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
jdjournal.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,0
calameo.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
koji-ohkitani.staff.shef.ac.uk,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
lakedentalclinic.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
mitpressjournals.org,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
groucho-karl-marx.blogspot.com,0,0,1,4,0,0,1,0,0,1,1,1,1,1,1,0
findadeath.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,0
dailyedeals.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
cc.oulu.fi,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
freebase.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
eyewitnessbrand.blogspot.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0
reshealth.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
kffl.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0
online.wsj.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
top-topics.thefullwiki.org,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0
indeed.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
onlinebooks.library.upenn.edu,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
diploma-frame.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
forums.redflagdeals.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0
imdb.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
vegas-show-guide.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
gametimeusa.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0
hollywoodinhidef.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
derrickrburns.wordpress.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
philmickelson.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
wsims.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
firedupmissouri.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
en.wikipedia.org,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
unicom.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
utexas.edu,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,0
tcm.phy.cam.ac.uk,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
signatureprime.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
home.interlog.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
findlocalweather.com,0,0,1,6,0,0,1,0,0,1,1,1,1,1,1,0
photoactions.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
baseball-almanac.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
doubletnation.com,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,0
local.yahoo.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0
tools.ietf.org,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
romanticcomedyfilms.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
facebook.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
haage-partner.de,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
griffinn.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
puerkonuclear.blogspot.com,0,0,1,4,0,0,1,0,0,1,1,1,1,1,1,0
machinerysales.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
markchavez.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
skaro.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
vitals.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
spokeo.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
hennepin.us,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
yelp.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
content.usatoday.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
musimax.darkbb.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
victoria.rentspot.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0
powells.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
sable.mcgill.ca,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
theredzone.org,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
encyclopedia2.thefreedictionary.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0
youtube.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
c2.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
filmsite.org,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,0
qld.equestrian.org.au,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0
celticlyricscorner.net,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
freebase.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
prowrestling.wikia.com,0,0,0,3,0,0,1,0,0,1,1,1,1,1,1,0
wattsdistributing.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
mic.ucla.edu,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
popmusicvideostation.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
fosterswift.com,0,0,1,2,0,0,1,0,0,1,1,1,1,1,1,0
sourceforge.net,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
homezilla.ca,0,0,0,5,0,0,0,0,0,1,1,1,1,1,1,0
scribd.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
worthpoint.com,0,0,0,3,0,0,1,0,0,1,1,1,1,1,1,0
migenweb.net,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,0
guildofblades.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
copper.net,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,0
spoke.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
tech.groups.yahoo.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
mp3raid.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
edmunds.com,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,0
calgaryherald.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
wolvesandbilstonac.co.uk,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
spaweditor.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
people.famouswhy.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0
facebook.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
snowflakechocolate.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
cooksurgical.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
rootsweb.ancestry.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
myspace.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
facebook.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
monroepennsylvania.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0
worldcargoindex.net,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
fbcity.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
jerryandcricket.blogspot.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0
tiem.utk.edu,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,0
icehockey.wikia.com,0,0,0,3,0,0,1,0,0,1,1,1,1,1,1,0
globetrotter-games.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0
evictorynews.com,0,0,0,5,0,0,0,0,0,1,1,1,1,1,1,0
artplus.cz,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
newyorkcarclassifieds.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
nbcbayarea.com,0,0,1,4,0,0,1,0,0,1,1,1,1,1,1,0
amazon.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
pagesperso-orange.fr,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
trekholeintherock.blogspot.com,0,0,1,4,0,0,1,0,0,1,1,1,1,1,1,0
cielvariable.ca,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
imdb.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
maps.thefullwiki.org,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
amazon.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
habslegends.blogspot.com,0,0,0,4,0,0,1,0,0,1,1,1,1,1,1,0
facebook.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
wearcam.org,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
darleyamerica.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0
v4.thewatchmakerproject.com,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,0
theocartblog.typepad.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,0
reunion.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
biggameoutfittersdirectory.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0
friends-cap.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
local.yahoo.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0
monarchlabs.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
mcmichael.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
english.turkcebilgi.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
blockbuster.com,0,0,0,5,0,0,0,0,0,1,1,1,1,1,1,0
twitter.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
kingsofkauffman.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,0
uncoached.com,0,0,0,5,0,0,0,0,0,1,1,1,1,1,1,0
pittsburgh-steelers-fan.info,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
facebook.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
imdb.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
gardneredgertonfootball.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
bentleystpaulsschool.blogspot.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0
virtualoakland.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
sportscity.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
aivosto.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
gamepro.com,0,0,0,5,0,0,0,0,0,1,1,1,1,1,1,0
mcrecord.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
rinabeana.com,0,0,1,5,0,0,1,0,0,1,1,1,1,1,1,0
gregoryforman.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,0
yellowpages.ca,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,0
metrolyrics.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
vnboards.ign.com,0,0,0,5,0,0,0,0,0,1,1,1,1,1,1,0
leighlarson.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
soundunwound.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
realufos.net,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
sportsillustrated.cnn.com,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,0
eventful.com,0,1,1,5,0,0,0,0,0,1,1,1,1,1,1,0
bigwheelmagazine.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
genforum.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
oursportscentral.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
amazon.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
forum.songfacts.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
desivideonetwork.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
youtube.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
frimmin.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
eastenders.wikia.com,0,0,0,3,0,0,1,0,0,1,1,1,1,1,1,0
abmp3.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
web.artprice.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0
pontiac-carz.com,0,0,0,5,0,0,0,0,0,1,1,1,1,1,1,0
hypem.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
absoluteastronomy.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
gemtea.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0
collegelife.freedomblogging.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
cms.montgomerycollege.edu,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
home.neopets.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
pul.se,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0
coherent.com,0,0,1,2,0,0,1,0,0,1,1,1,1,1,1,0
devils.nhl.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
kingcounty.gov,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
rottentomatoes.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
mylife.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
content.usatoday.com,0,0,1,8,0,0,0,0,0,1,1,1,1,1,1,0
amazon.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
monavora.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0
hollyscoop.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
thepotters.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
investorwords.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
genforum.genealogy.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
skcentral.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
worthpoint.com,0,0,1,3,0,0,1,0,0,1,1,1,1,1,1,0
amazon.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
zib.de,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
wikinfo.org,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
vacanada.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
southerncompany.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
orthotape.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
medicine.mcgill.ca,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
best-of-montreal.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
tools.ietf.org,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
bleepingcomputer.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
manta.com,0,0,0,4,0,0,1,0,0,1,1,1,1,1,1,0
tributes.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
personal.ksu.edu,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
census-info.us,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
last.fm,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
tosluts.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
insideprison.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
facebook.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
video48.blogspot.com,0,0,1,4,0,0,1,0,0,1,1,1,1,1,1,0
uk.ask.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
dailyherald.com,0,0,0,5,0,0,0,0,0,1,1,1,1,1,1,0
greenthinkfinancial.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
facebook.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
estiven.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
pmxfit.primalmuscle.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0
familytreebranches.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
rootsweb.ancestry.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
ilike.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
uniquewebdesignandprinting.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
en.wikipedia.org,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
ivanpahsolar.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
plaxo.com,0,0,1,7,0,0,0,0,0,1,1,1,1,1,1,0
videosurf.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0
metal-archives.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,0
v3.co.uk,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,0
souldesire.co.uk,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
ecomind.at,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
youtube.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
leasetrader.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
cobiss.izum.si,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
oldride.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
municipalfarmkc.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
claycogov.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
visitmonmouth.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
tweetmeme.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
stagge-parker.blogspot.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0
youtube.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
amazon.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
repositorium.sdum.uminho.pt,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,0
uopoly.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
wordofsouth.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
acronyms.thefreedictionary.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0
usairways.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
newswire.uark.edu,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
